"","text","likes","retweets","timestamp","id"
"1649","We have the power to write the future we want for our country. Don't let anyone tell you differently.",74624,12522,2020-07-17 01:20:00,1283934443057577984
"1650","No matter who you supported in 2016, I want you to know that you have a home in our campaign. You’re not just wanted — you’re needed.

Together, we're going to beat Donald Trump and build this nation back better than it was before. https://t.co/z7Vk9mRrgI",23706,6394,2020-07-17 15:08:00,1284142816197836800
"1651","We have to make the places we live, work, and learn healthier and more energy-efficient. That's why my administration will upgrade 4 million buildings and weatherize 2 million homes across the country — creating over one million jobs in the process. https://t.co/JpXThuFg2d",14948,3739,2020-07-17 17:15:00,1284174776861372416
"1652","Everyone wants our schools to reopen. The question is how to make it safe and how to make it stick. Forcing educators and students back into classrooms in areas where infection rates are going up or remaining too high is just plain dangerous. https://t.co/8OeTj2eWdt",47103,12420,2020-07-17 18:16:00,1284190127896629248
"1653","I’ve released 21 years of my tax returns — why hasn’t Donald Trump?

We deserve to know what this president is hiding.",228483,40122,2020-07-17 19:40:00,1284211267108868096
"1654","Eleven. That's how many times we've broken the single-day record for new COVID-19 cases in the last month.

This virus isn't going to ""just disappear"" like President Trump wants. It's surging — and we need real leadership from this White House to slow its spread.",103022,21441,2020-07-17 21:50:00,1284243982747414528
"1655","Today, we lost a giant of the civil rights movement and a relentless champion in the struggle for justice. Reverend C.T. Vivian never stopped pushing our nation closer to our highest ideals — and we are better because of it. Jill and I are keeping his loved ones in our prayers. https://t.co/TPBuR6t2rU",20417,3991,2020-07-17 22:50:00,1284259082254217216
"1656","As President, I will see to it that America once again stands for human rights. That doesn't mean rights only for some, but rights for all — each and every American, and every person, everywhere. No exceptions. https://t.co/fxULEFsp3O",35686,7974,2020-07-18 00:00:00,1284276699337646080
"1657","My full statement: https://t.co/TVZsGzalO4",41112,8524,2020-07-18 14:15:00,1284492110503317504
"1658","We are made in the image of God, and then there is John Lewis. He was truly one-of-a-kind, a moral compass who always knew where to point us and which direction to march. To John’s family, friends, staff, and constituents, Jill and I send you our love and prayers.",168353,26481,2020-07-18 14:15:00,1284492109496619008
"1659","I know of no man with more courage than John Lewis. He was a giant walking among us. When I saw him, I couldn’t help but think one thing: “I haven’t done enough.” May his life and legacy inspire every one of us to strive for justice, equality and what is right. https://t.co/jtoCnmjexz",152681,34262,2020-07-18 14:58:00,1284502687430479872
"1660","Banning the Confederate flag from military installations was long overdue. 

Banning the LGBTQ Pride flag — the very symbol of diversity and inclusion — is undeniably wrong. The Pentagon should ensure it is authorized, or as President, I will. 
 https://t.co/rvA4F2YcPS",29237,5864,2020-07-19 14:48:00,1284862558910865408
"1661","Now more than ever, we need a president who will choose hope over fear.",166623,22337,2020-07-19 16:11:00,1284883446251294720
"1662","The hard truth is that it didn’t have to be this bad, but Donald Trump ignored the experts and refused to take action. He has failed our nation. https://t.co/WAhigUtsxz",123552,41319,2020-07-19 18:07:00,1284912638577655808
"1663","Mr. President, your ignorance isn’t a virtue or a sign of your strength — it’s undercutting our response to this unprecedented crisis at every turn and it’s costing Americans their jobs and their lives. https://t.co/PXSNiGNa6w",65864,16206,2020-07-19 19:30:00,1284933527088365568
"1664","Every day is National Ice Cream Day in my book. https://t.co/R6WR0LNspS",122263,10887,2020-07-19 22:30:00,1284978824749309952
"1665","In this moment of crisis, we have the chance to build a new American economy. One where everyone gets a fair return for their work and an equal chance to get ahead.

Together, we'll get it done.",71522,12402,2020-07-20 00:15:00,1285005248768217088
"1666","Imagine the future we can create with Donald Trump out of the White House. A future where we:

- Tackle the climate crisis
- Build a new American economy
- End our gun violence epidemic
- Ensure our government works for all, not just the wealthy few",120289,22224,2020-07-20 15:00:00,1285227969930072064
"1667","Every day it becomes clearer: We are in a battle for the soul of this nation. Who we are. What we believe. Who we want to be. It’s all at stake.

We have to vote Donald Trump out this November.",143585,25213,2020-07-20 18:15:00,1285277040153776128
"1668","President Trump asked to see the COVID death chart. @RealDonaldTrump, here you go. https://t.co/45tYD2NXti",76038,26672,2020-07-20 19:17:00,1285292642859773952
"1669","We're paying the price for this president's incompetence every single day. https://t.co/PUqyt83The",56879,11944,2020-07-20 21:10:00,1285321080039669760
"1670","Today, I am putting the Kremlin and other foreign governments on notice: If elected president, I will direct my administration to impose substantial and lasting costs on those who interfere with American elections. https://t.co/s9rEY92TQK",109374,27249,2020-07-20 21:55:00,1285332404647784448
"1671","Small manufacturers like McGregor Industries demonstrate the resilience, creativity, and staying-power of America’s industrial base.

Together we're going to make sure the future is made in America — by all of America. https://t.co/LKqAzOgnw0",9102,2450,2020-07-20 23:05:00,1285350020942901248
"1672","Folks, it may be hard to believe, but we have just over 100 days until Election Day. I know we can beat Donald Trump and build this nation back better than before — but we need your help to do it.

If you're able, please chip in today: https://t.co/3vHMq4Pxjc",21165,4889,2020-07-21 00:20:00,1285368895155474432
"1673","In honor of John Lewis, C.T. Vivian, and all the essential workers who have selflessly risked their lives, the Senate should pass a bill that ensures working people get real relief — extended unemployment insurance, rental support, and guaranteed sick leave. #StrikeForBlackLives",60861,11280,2020-07-21 01:15:00,1285382736341942272
"1674","Today, I’m releasing my plan to mobilize a 21st century care and early childhood education workforce.

It will ease the financial burden of care for families, create good-paying jobs with good benefits, and treat workers with the dignity they deserve.

https://t.co/Z8FOorzFmE https://t.co/hcyLR8CIbq",26287,6367,2020-07-21 16:40:00,1285615520461422592
"1675","We have to mobilize a 21st century care and early childhood education workforce to deal with the caregiving crisis in our nation. Today, I'm delivering remarks about how we're going to get it done. Tune in: https://t.co/KyRgLogUaw",8771,2554,2020-07-21 18:02:00,1285636224032505856
"1676","Donald Trump simply doesn’t understand: We can’t deal with our economic crisis without solving the public health crisis.
 
And for all his bluster about his expertise on the economy, he is unable to explain how he will actually help the working families hit the hardest.",36244,7689,2020-07-21 18:10:00,1285638169443041280
"1677","We are trapped in a caregiving crisis, within an economic crisis, within a public health crisis. You’re doing everything you can, but this president is not.

If I’m your president, here’s what I would do: https://t.co/RbUFxJldQq",13359,3738,2020-07-21 18:14:00,1285639176017215488
"1678","We need to make high-quality child care affordable and accessible. As president, I'll give every 3- and 4-year-old access to free, high-quality preschool. And low- to middle-income families won’t spend more than 7% of their income on quality care for children under age 5.",81038,13437,2020-07-21 18:18:00,1285640182700453888
"1679","Home health workers do God’s work, but aren’t paid much. They have few benefits, and 40% are still on SNAP or Medicaid. It's unacceptable.

I'll give caregivers and early childhood educators a much-needed raise.",41217,8109,2020-07-21 18:21:00,1285640937725542400
"1680","Let me say what President Trump won't: Russian interference in our elections is a violation of our sovereignty. And if I’m president, I’ll respond accordingly. https://t.co/ZvkU7bbJ3r",38444,9660,2020-07-21 20:38:00,1285675414732431360
